3090	0.0085526	100	3.21576e-05
7090	0.00358035	100	1.27027e-05
9980	0.00247427	100	9.55834e-06
2090	0.0130323	100	3.65624e-05
6090	0.00425218	100	1.68902e-05
8090	0.003107	100	1.02311e-05
5090	0.00510665	100	1.91038e-05
1100	0.0275437	100	0.000108273
9090	0.00280684	100	1.11273e-05
4090	0.00635729	100	2.59078e-05
4090	0.00635729	100	2.59078e-05
